DateResult: Day,IdQueue,NameMailSender,Count
2025-10-22T00:00:00+03:00,488,production100-mail-sender-110,4152
2025-10-22T00:00:00+03:00,370,production100-mail-sender-104,4107
2025-10-22T00:00:00+03:00,370,production200-mail-sender-200,3776
2025-10-23T00:00:00+03:00,488,production100-mail-sender-110,3696
2025-10-23T00:00:00+03:00,370,production200-mail-sender-200,3486
2025-10-22T00:00:00+03:00,259,production100-mail-sender-103,3221
2025-10-22T00:00:00+03:00,1,production-mail-sender-aws-2,3217
2025-10-22T00:00:00+03:00,1,production-mail-sender-aws,3210
2025-10-23T00:00:00+03:00,1,production-mail-sender-aws,3103
2025-10-23T00:00:00+03:00,1,production-mail-sender-aws-2,3092
2025-10-22T00:00:00+03:00,259,production100-mail-sender-104,3089
2025-10-22T00:00:00+03:00,1,production100-mail-sender-102,3028
2025-10-22T00:00:00+03:00,1,production100-mail-sender-108,3023
2025-10-22T00:00:00+03:00,1,production100-mail-sender-105,3019
2025-10-22T00:00:00+03:00,1,production100-mail-sender-103,3011
2025-10-22T00:00:00+03:00,1,production100-mail-sender-106,2996
2025-10-22T00:00:00+03:00,1,production100-mail-sender-1,2995
2025-10-22T00:00:00+03:00,1,production100-mail-sender-101,2993
2025-10-22T00:00:00+03:00,1,production100-mail-sender-107,2988
2025-10-23T00:00:00+03:00,1,production100-mail-sender-108,2960
2025-10-23T00:00:00+03:00,1,production100-mail-sender-102,2953
2025-10-23T00:00:00+03:00,1,production100-mail-sender-105,2949
2025-10-23T00:00:00+03:00,1,production100-mail-sender-103,2925
2025-10-23T00:00:00+03:00,1,production100-mail-sender-101,2913
2025-10-23T00:00:00+03:00,1,production100-mail-sender-107,2906
2025-10-23T00:00:00+03:00,1,production100-mail-sender-1,2904
2025-10-23T00:00:00+03:00,1,production100-mail-sender-106,2889
2025-10-22T00:00:00+03:00,1,production200-mail-sender-200,2848
2025-10-23T00:00:00+03:00,1,production200-mail-sender-200,2760
2025-10-22T00:00:00+03:00,259,production200-mail-sender-200,2720
2025-10-23T00:00:00+03:00,3,production-mail-sender-3,2420
2025-10-23T00:00:00+03:00,3,production-mail-sender-4,2420
2025-10-22T00:00:00+03:00,3,production-mail-sender-3,2200
2025-10-22T00:00:00+03:00,3,production-mail-sender-4,2200
2025-10-21T00:00:00+03:00,3,production-mail-sender-3,2000
2025-10-21T00:00:00+03:00,3,production-mail-sender-4,2000
2025-10-22T00:00:00+03:00,107,production100-mail-sender-108,1867
2025-10-22T00:00:00+03:00,107,production-mail-sender-4,1863
2025-10-22T00:00:00+03:00,107,production100-mail-sender-116,1857
2025-10-22T00:00:00+03:00,107,production-mail-sender-70,1855
2025-10-22T00:00:00+03:00,107,production100-mail-sender-106,1854
2025-10-22T00:00:00+03:00,107,production100-mail-sender-114,1853
2025-10-22T00:00:00+03:00,107,production100-mail-sender-118,1845
2025-10-22T00:00:00+03:00,107,production100-mail-sender-115,1842
2025-10-22T00:00:00+03:00,107,production100-mail-sender-117,1834
2025-10-22T00:00:00+03:00,107,production-mail-sender-3,1813
2025-10-22T00:00:00+03:00,107,production100-mail-sender-110,1763
2025-10-23T00:00:00+03:00,259,production100-mail-sender-103,1702
2025-10-23T00:00:00+03:00,259,production100-mail-sender-104,1612
2025-10-22T00:00:00+03:00,107,production100-mail-sender-113,1440
2025-10-22T00:00:00+03:00,6,production-mail-sender-aws,1364
2025-10-23T00:00:00+03:00,259,production200-mail-sender-200,1301
2025-10-22T00:00:00+03:00,104,production100-mail-sender-102,1206
2025-10-22T00:00:00+03:00,104,production100-mail-sender-105,1206
2025-10-22T00:00:00+03:00,104,production100-mail-sender-107,1204
2025-10-22T00:00:00+03:00,104,production100-mail-sender-108,1204
2025-10-22T00:00:00+03:00,8,production-mail-sender-4,1201
2025-10-22T00:00:00+03:00,104,production100-mail-sender-101,1201
2025-10-22T00:00:00+03:00,104,production100-mail-sender-109,1200
2025-10-22T00:00:00+03:00,104,production100-mail-sender-1,1199
2025-10-22T00:00:00+03:00,104,production100-mail-sender-103,1194
2025-10-22T00:00:00+03:00,104,production100-mail-sender-110,1191
2025-10-22T00:00:00+03:00,104,production100-mail-sender-106,1189
2025-10-22T00:00:00+03:00,8,production-mail-sender-1,1188
2025-10-22T00:00:00+03:00,104,production100-mail-sender-111,1180
2025-10-22T00:00:00+03:00,104,production-mail-sender-4,1179
2025-10-22T00:00:00+03:00,104,production-mail-sender-3,1174
2025-10-22T00:00:00+03:00,104,production-mail-sender-1,1171
2025-10-22T00:00:00+03:00,104,production-mail-sender-2,1170
2025-10-22T00:00:00+03:00,8,production-mail-sender-5,1165
2025-10-22T00:00:00+03:00,104,production-mail-sender-5,1164
2025-10-22T00:00:00+03:00,8,production100-mail-sender-101,1120
2025-10-22T00:00:00+03:00,8,production100-mail-sender-103,1106
2025-10-23T00:00:00+03:00,6,production-mail-sender-aws,1103
2025-10-22T00:00:00+03:00,8,production100-mail-sender-112,1090
2025-10-22T00:00:00+03:00,8,production100-mail-sender-113,1089
2025-10-22T00:00:00+03:00,8,production100-mail-sender-1,1086
2025-10-22T00:00:00+03:00,8,production100-mail-sender-102,1083
2025-10-22T00:00:00+03:00,8,production100-mail-sender-111,1081
2025-10-23T00:00:00+03:00,106,production-mail-sender-1,1079
2025-10-23T00:00:00+03:00,106,production100-mail-sender-102,1078
2025-10-22T00:00:00+03:00,8,production200-mail-sender-200,1076
2025-10-23T00:00:00+03:00,106,production100-mail-sender-101,1054
2025-10-22T00:00:00+03:00,105,production100-mail-sender-103,1050
2025-10-22T00:00:00+03:00,105,production100-mail-sender-109,1049
2025-10-22T00:00:00+03:00,105,production100-mail-sender-1,1048
2025-10-22T00:00:00+03:00,105,production100-mail-sender-102,1047
2025-10-22T00:00:00+03:00,105,production100-mail-sender-101,1046
2025-10-22T00:00:00+03:00,105,production100-mail-sender-108,1044
2025-10-23T00:00:00+03:00,104,production100-mail-sender-108,1042
2025-10-23T00:00:00+03:00,104,production100-mail-sender-109,1041
2025-10-23T00:00:00+03:00,104,production-mail-sender-2,1040
2025-10-23T00:00:00+03:00,104,production-mail-sender-5,1040
2025-10-23T00:00:00+03:00,104,production100-mail-sender-105,1039
2025-10-23T00:00:00+03:00,104,production100-mail-sender-103,1035
2025-10-23T00:00:00+03:00,104,production100-mail-sender-106,1034
2025-10-23T00:00:00+03:00,104,production100-mail-sender-107,1033
2025-10-23T00:00:00+03:00,104,production-mail-sender-3,1032
2025-10-22T00:00:00+03:00,105,production100-mail-sender-111,1030
2025-10-22T00:00:00+03:00,105,production-mail-sender-1,1030
2025-10-22T00:00:00+03:00,105,production100-mail-sender-110,1029
2025-10-22T00:00:00+03:00,105,production-mail-sender-3,1028
2025-10-22T00:00:00+03:00,105,production-mail-sender-4,1028
2025-10-23T00:00:00+03:00,104,production-mail-sender-4,1027
2025-10-22T00:00:00+03:00,105,production-mail-sender-2,1026
2025-10-23T00:00:00+03:00,104,production100-mail-sender-1,1026
2025-10-23T00:00:00+03:00,104,production100-mail-sender-102,1026
2025-10-22T00:00:00+03:00,105,production-mail-sender-5,1020
2025-10-23T00:00:00+03:00,104,production-mail-sender-1,1016
2025-10-23T00:00:00+03:00,104,production100-mail-sender-101,1008
2025-10-23T00:00:00+03:00,104,production100-mail-sender-110,1005
2025-10-23T00:00:00+03:00,104,production100-mail-sender-111,1000
2025-10-22T00:00:00+03:00,447,production-mail-sender-70,897
2025-10-22T00:00:00+03:00,447,production100-mail-sender-108,879
2025-10-22T00:00:00+03:00,491,production-mail-sender-2,877
2025-10-22T00:00:00+03:00,447,production100-mail-sender-116,875
2025-10-22T00:00:00+03:00,447,production100-mail-sender-117,874
2025-10-22T00:00:00+03:00,447,production100-mail-sender-118,874
2025-10-22T00:00:00+03:00,447,production100-mail-sender-115,868
2025-10-22T00:00:00+03:00,447,production100-mail-sender-110,866
2025-10-22T00:00:00+03:00,447,production100-mail-sender-114,865
2025-10-22T00:00:00+03:00,106,production100-mail-sender-102,843
2025-10-22T00:00:00+03:00,106,production-mail-sender-1,838
2025-10-22T00:00:00+03:00,106,production100-mail-sender-101,835
2025-10-22T00:00:00+03:00,491,production100-mail-sender-102,803
2025-10-22T00:00:00+03:00,491,production100-mail-sender-103,793
2025-10-22T00:00:00+03:00,491,production100-mail-sender-101,791
2025-10-23T00:00:00+03:00,105,production100-mail-sender-103,755
2025-10-23T00:00:00+03:00,105,production100-mail-sender-108,751
2025-10-23T00:00:00+03:00,105,production100-mail-sender-109,751
2025-10-23T00:00:00+03:00,105,production100-mail-sender-1,749
2025-10-23T00:00:00+03:00,105,production-mail-sender-5,748
2025-10-23T00:00:00+03:00,105,production100-mail-sender-102,747
2025-10-23T00:00:00+03:00,105,production100-mail-sender-101,746
2025-10-23T00:00:00+03:00,105,production-mail-sender-3,746
2025-10-23T00:00:00+03:00,105,production100-mail-sender-111,739
2025-10-23T00:00:00+03:00,105,production-mail-sender-1,738
2025-10-23T00:00:00+03:00,105,production100-mail-sender-110,737
2025-10-22T00:00:00+03:00,106,production-mail-sender-aws,736
2025-10-23T00:00:00+03:00,105,production-mail-sender-4,734
2025-10-23T00:00:00+03:00,105,production-mail-sender-2,733
2025-10-23T00:00:00+03:00,8,production100-mail-sender-102,709
2025-10-23T00:00:00+03:00,8,production100-mail-sender-113,709
2025-10-23T00:00:00+03:00,8,production100-mail-sender-103,708
2025-10-23T00:00:00+03:00,8,production100-mail-sender-112,708
2025-10-23T00:00:00+03:00,8,production200-mail-sender-200,707
2025-10-23T00:00:00+03:00,8,production-mail-sender-4,707
2025-10-23T00:00:00+03:00,526,production-mail-sender-aws,707
2025-10-23T00:00:00+03:00,8,production100-mail-sender-1,706
2025-10-23T00:00:00+03:00,8,production100-mail-sender-111,705
2025-10-23T00:00:00+03:00,8,production-mail-sender-5,705
2025-10-23T00:00:00+03:00,8,production100-mail-sender-101,704
2025-10-23T00:00:00+03:00,8,production-mail-sender-1,701
2025-10-22T00:00:00+03:00,492,production100-mail-sender-102,694
2025-10-22T00:00:00+03:00,492,production100-mail-sender-105,692
2025-10-22T00:00:00+03:00,492,production100-mail-sender-103,691
2025-10-22T00:00:00+03:00,492,production100-mail-sender-101,684
2025-10-23T00:00:00+03:00,106,production-mail-sender-aws,673
2025-10-22T00:00:00+03:00,492,production-mail-sender-5,660
2025-10-22T00:00:00+03:00,6,production100-mail-sender-1,626
2025-10-23T00:00:00+03:00,107,production-mail-sender-70,620
2025-10-23T00:00:00+03:00,107,production100-mail-sender-116,616
2025-10-23T00:00:00+03:00,107,production100-mail-sender-117,616
2025-10-23T00:00:00+03:00,107,production100-mail-sender-106,615
2025-10-23T00:00:00+03:00,107,production100-mail-sender-115,615
2025-10-23T00:00:00+03:00,107,production100-mail-sender-108,614
2025-10-23T00:00:00+03:00,107,production100-mail-sender-114,614
2025-10-23T00:00:00+03:00,107,production100-mail-sender-113,612
2025-10-23T00:00:00+03:00,107,production100-mail-sender-118,612
2025-10-23T00:00:00+03:00,107,production-mail-sender-3,610
2025-10-23T00:00:00+03:00,107,production-mail-sender-4,609
2025-10-22T00:00:00+03:00,526,production-mail-sender-aws,606
2025-10-23T00:00:00+03:00,107,production100-mail-sender-110,605
2025-10-23T00:00:00+03:00,490,production-mail-sender-5,591
2025-10-23T00:00:00+03:00,490,production-mail-sender-3,589
2025-10-23T00:00:00+03:00,490,production-mail-sender-4,589
2025-10-23T00:00:00+03:00,490,production-mail-sender-2,587
2025-10-23T00:00:00+03:00,490,production-mail-sender-1,583
2025-10-23T00:00:00+03:00,260,production-mail-sender-1,558
2025-10-23T00:00:00+03:00,260,production-mail-sender-2,552
2025-10-23T00:00:00+03:00,260,production100-mail-sender-102,515
2025-10-23T00:00:00+03:00,260,production100-mail-sender-1,507
2025-10-22T00:00:00+03:00,260,production-mail-sender-2,501
2025-10-22T00:00:00+03:00,260,production-mail-sender-1,491
2025-10-22T00:00:00+03:00,260,production100-mail-sender-1,475
2025-10-23T00:00:00+03:00,490,production100-mail-sender-111,475
2025-10-22T00:00:00+03:00,260,production100-mail-sender-102,463
2025-10-23T00:00:00+03:00,6,production100-mail-sender-1,461
2025-10-22T00:00:00+03:00,260,production200-mail-sender-200,441
2025-10-22T00:00:00+03:00,582,production200-mail-sender-200,423
2025-10-23T00:00:00+03:00,260,production200-mail-sender-200,408
2025-10-23T00:00:00+03:00,490,production100-mail-sender-103,381
2025-10-23T00:00:00+03:00,490,production100-mail-sender-102,380
2025-10-23T00:00:00+03:00,490,production100-mail-sender-101,376
2025-10-22T00:00:00+03:00,5,production-mail-sender-aws-3,374
2025-10-22T00:00:00+03:00,5,production-mail-sender-aws,373
2025-10-22T00:00:00+03:00,5,production-mail-sender-aws-2,373
2025-10-23T00:00:00+03:00,447,production100-mail-sender-110,373
2025-10-23T00:00:00+03:00,447,production100-mail-sender-114,373
2025-10-23T00:00:00+03:00,490,production100-mail-sender-1,373
2025-10-23T00:00:00+03:00,490,production100-mail-sender-106,373
2025-10-23T00:00:00+03:00,447,production-mail-sender-70,372
2025-10-22T00:00:00+03:00,5,production-mail-sender-aws-21,371
2025-10-23T00:00:00+03:00,447,production100-mail-sender-118,371
2025-10-23T00:00:00+03:00,447,production100-mail-sender-108,370
2025-10-23T00:00:00+03:00,447,production100-mail-sender-115,369
2025-10-23T00:00:00+03:00,447,production100-mail-sender-116,368
2025-10-23T00:00:00+03:00,447,production100-mail-sender-117,367
2025-10-22T00:00:00+03:00,490,production-mail-sender-3,363
2025-10-22T00:00:00+03:00,490,production-mail-sender-4,359
2025-10-22T00:00:00+03:00,490,production-mail-sender-5,358
2025-10-22T00:00:00+03:00,490,production-mail-sender-1,357
2025-10-22T00:00:00+03:00,490,production-mail-sender-2,351
2025-10-23T00:00:00+03:00,490,production200-mail-sender-200,345
2025-10-23T00:00:00+03:00,5,production-mail-sender-aws-2,332
2025-10-23T00:00:00+03:00,5,production-mail-sender-aws-21,332
2025-10-23T00:00:00+03:00,5,production-mail-sender-aws-3,332
2025-10-23T00:00:00+03:00,5,production-mail-sender-aws,331
2025-10-22T00:00:00+03:00,5,production-mail-sender-3,329
2025-10-22T00:00:00+03:00,656,production-mail-sender-aws,326
2025-10-22T00:00:00+03:00,442,production100-mail-sender-102,325
2025-10-22T00:00:00+03:00,442,production100-mail-sender-103,324
2025-10-22T00:00:00+03:00,5,production100-mail-sender-1,321
2025-10-22T00:00:00+03:00,5,production100-mail-sender-112,319
2025-10-22T00:00:00+03:00,442,production100-mail-sender-101,318
2025-10-22T00:00:00+03:00,490,production100-mail-sender-111,314
2025-10-22T00:00:00+03:00,5,production100-mail-sender-113,310
2025-10-22T00:00:00+03:00,5,production100-mail-sender-111,309
2025-10-22T00:00:00+03:00,6,production-mail-sender-1,300
2025-10-23T00:00:00+03:00,6,production-mail-sender-1,300
2025-10-23T00:00:00+03:00,3,production-mail-sender-70,288
2025-10-23T00:00:00+03:00,5,production-mail-sender-3,286
2025-10-23T00:00:00+03:00,5,production100-mail-sender-1,279
2025-10-23T00:00:00+03:00,5,production100-mail-sender-112,278
2025-10-22T00:00:00+03:00,487,production100-mail-sender-110,275
2025-10-23T00:00:00+03:00,5,production100-mail-sender-113,271
2025-10-23T00:00:00+03:00,5,production100-mail-sender-111,268
2025-10-22T00:00:00+03:00,490,production100-mail-sender-102,249
2025-10-22T00:00:00+03:00,490,production100-mail-sender-103,248
2025-10-22T00:00:00+03:00,442,production-mail-sender-aws,247
2025-10-22T00:00:00+03:00,490,production100-mail-sender-1,244
2025-10-22T00:00:00+03:00,3,production-mail-sender-70,240
2025-10-22T00:00:00+03:00,490,production100-mail-sender-101,239
2025-10-22T00:00:00+03:00,490,production100-mail-sender-106,239
2025-10-22T00:00:00+03:00,490,production200-mail-sender-200,224
2025-10-21T00:00:00+03:00,3,production-mail-sender-70,200
2025-10-23T00:00:00+03:00,582,production200-mail-sender-200,187
2025-10-23T00:00:00+03:00,487,production100-mail-sender-110,181
2025-10-22T00:00:00+03:00,409,production-mail-sender-aws,159
2025-10-23T00:00:00+03:00,656,production-mail-sender-aws,145
2025-10-22T00:00:00+03:00,144,production-mail-sender-aws,144
2025-10-22T00:00:00+03:00,145,production-mail-sender-2,144
2025-10-22T00:00:00+03:00,146,production-mail-sender-1,144
2025-10-22T00:00:00+03:00,147,production100-mail-sender-102,144
2025-10-22T00:00:00+03:00,148,production-mail-sender-3,144
2025-10-22T00:00:00+03:00,149,production-mail-sender-4,144
2025-10-22T00:00:00+03:00,150,production100-mail-sender-103,144
2025-10-22T00:00:00+03:00,151,production100-mail-sender-101,144
2025-10-22T00:00:00+03:00,152,production100-mail-sender-1,144
2025-10-22T00:00:00+03:00,153,production-mail-sender-5,144
2025-10-22T00:00:00+03:00,222,production100-mail-sender-105,144
2025-10-22T00:00:00+03:00,223,production100-mail-sender-104,144
2025-10-22T00:00:00+03:00,294,production-mail-sender-aws-2,144
2025-10-22T00:00:00+03:00,328,production-mail-sender-aws-3,144
2025-10-22T00:00:00+03:00,329,production100-mail-sender-106,144
2025-10-22T00:00:00+03:00,330,production100-mail-sender-107,144
2025-10-22T00:00:00+03:00,331,production100-mail-sender-108,144
2025-10-22T00:00:00+03:00,408,production200-mail-sender-200,144
2025-10-22T00:00:00+03:00,530,production100-mail-sender-110,144
2025-10-22T00:00:00+03:00,531,production100-mail-sender-109,144
2025-10-22T00:00:00+03:00,532,production100-mail-sender-113,144
2025-10-22T00:00:00+03:00,533,production100-mail-sender-112,144
2025-10-22T00:00:00+03:00,534,production100-mail-sender-111,144
2025-10-22T00:00:00+03:00,547,production-mail-sender-70,144
2025-10-22T00:00:00+03:00,648,production-mail-sender-aws-23,144
2025-10-22T00:00:00+03:00,649,production-mail-sender-aws-22,144
2025-10-22T00:00:00+03:00,650,production-mail-sender-aws-21,144
2025-10-22T00:00:00+03:00,651,production100-mail-sender-116,144
2025-10-22T00:00:00+03:00,652,production100-mail-sender-117,144
2025-10-22T00:00:00+03:00,653,production100-mail-sender-114,144
2025-10-22T00:00:00+03:00,654,production100-mail-sender-118,144
2025-10-22T00:00:00+03:00,655,production100-mail-sender-115,144
2025-10-22T00:00:00+03:00,2144,production-mail-sender-aws,114
2025-10-22T00:00:00+03:00,615,production-mail-sender-aws,108
2025-10-23T00:00:00+03:00,144,production-mail-sender-aws,101
2025-10-23T00:00:00+03:00,145,production-mail-sender-2,101
2025-10-23T00:00:00+03:00,146,production-mail-sender-1,101
2025-10-23T00:00:00+03:00,147,production100-mail-sender-102,101
2025-10-23T00:00:00+03:00,148,production-mail-sender-3,101
2025-10-23T00:00:00+03:00,149,production-mail-sender-4,101
2025-10-23T00:00:00+03:00,150,production100-mail-sender-103,101
2025-10-23T00:00:00+03:00,151,production100-mail-sender-101,101
2025-10-23T00:00:00+03:00,152,production100-mail-sender-1,101
2025-10-23T00:00:00+03:00,153,production-mail-sender-5,101
2025-10-23T00:00:00+03:00,222,production100-mail-sender-105,101
2025-10-23T00:00:00+03:00,223,production100-mail-sender-104,101
2025-10-23T00:00:00+03:00,294,production-mail-sender-aws-2,101
2025-10-23T00:00:00+03:00,328,production-mail-sender-aws-3,101
2025-10-23T00:00:00+03:00,329,production100-mail-sender-106,101
2025-10-23T00:00:00+03:00,330,production100-mail-sender-107,101
2025-10-23T00:00:00+03:00,331,production100-mail-sender-108,101
2025-10-23T00:00:00+03:00,408,production200-mail-sender-200,101
2025-10-23T00:00:00+03:00,530,production100-mail-sender-110,101
2025-10-23T00:00:00+03:00,531,production100-mail-sender-109,101
2025-10-23T00:00:00+03:00,532,production100-mail-sender-113,101
2025-10-23T00:00:00+03:00,533,production100-mail-sender-112,101
2025-10-23T00:00:00+03:00,534,production100-mail-sender-111,101
2025-10-23T00:00:00+03:00,547,production-mail-sender-70,101
2025-10-23T00:00:00+03:00,648,production-mail-sender-aws-23,101
2025-10-23T00:00:00+03:00,649,production-mail-sender-aws-22,101
2025-10-23T00:00:00+03:00,650,production-mail-sender-aws-21,101
2025-10-23T00:00:00+03:00,651,production100-mail-sender-116,101
2025-10-23T00:00:00+03:00,652,production100-mail-sender-117,101
2025-10-23T00:00:00+03:00,653,production100-mail-sender-114,101
2025-10-23T00:00:00+03:00,654,production100-mail-sender-118,101
2025-10-23T00:00:00+03:00,655,production100-mail-sender-115,101
2025-10-22T00:00:00+03:00,448,production100-mail-sender-110,79
2025-10-23T00:00:00+03:00,442,production-mail-sender-aws,65
2025-10-22T00:00:00+03:00,189,production100-mail-sender-1,64
2025-10-22T00:00:00+03:00,189,production-mail-sender-1,63
2025-10-23T00:00:00+03:00,442,production100-mail-sender-102,62
2025-10-23T00:00:00+03:00,442,production100-mail-sender-101,60
2025-10-23T00:00:00+03:00,442,production100-mail-sender-103,60
2025-10-23T00:00:00+03:00,2144,production-mail-sender-aws,53
2025-10-23T00:00:00+03:00,448,production100-mail-sender-110,50
2025-10-23T00:00:00+03:00,491,production100-mail-sender-102,45
2025-10-23T00:00:00+03:00,491,production-mail-sender-2,45
2025-10-23T00:00:00+03:00,615,production-mail-sender-aws,45
2025-10-23T00:00:00+03:00,491,production100-mail-sender-103,44
2025-10-23T00:00:00+03:00,491,production100-mail-sender-101,42
2025-10-22T00:00:00+03:00,2247,production-mail-sender-aws,37
2025-10-22T00:00:00+03:00,2248,production-mail-sender-aws,35
2025-10-22T00:00:00+03:00,489,production100-mail-sender-110,34
2025-10-23T00:00:00+03:00,492,production100-mail-sender-103,33
2025-10-23T00:00:00+03:00,492,production100-mail-sender-105,33
2025-10-23T00:00:00+03:00,492,production-mail-sender-5,33
2025-10-23T00:00:00+03:00,189,production100-mail-sender-1,32
2025-10-23T00:00:00+03:00,492,production100-mail-sender-102,32
2025-10-22T00:00:00+03:00,2247,production100-mail-sender-110,30
2025-10-23T00:00:00+03:00,189,production-mail-sender-1,30
2025-10-23T00:00:00+03:00,409,production-mail-sender-aws,30
2025-10-23T00:00:00+03:00,492,production100-mail-sender-101,30
2025-10-23T00:00:00+03:00,489,production100-mail-sender-110,26
2025-10-23T00:00:00+03:00,95,production-mail-sender-1,24
2025-10-23T00:00:00+03:00,95,production100-mail-sender-101,21
2025-10-23T00:00:00+03:00,2248,production-mail-sender-aws,21
2025-10-22T00:00:00+03:00,95,production-mail-sender-1,18
2025-10-22T00:00:00+03:00,95,production100-mail-sender-101,16
2025-10-23T00:00:00+03:00,528,production100-mail-sender-1,16
2025-10-23T00:00:00+03:00,528,production-mail-sender-aws,15
2025-10-22T00:00:00+03:00,528,production100-mail-sender-1,14
2025-10-23T00:00:00+03:00,528,production200-mail-sender-200,14
2025-10-23T00:00:00+03:00,528,production-mail-sender-1,14
2025-10-23T00:00:00+03:00,549,production100-mail-sender-1,14
2025-10-22T00:00:00+03:00,528,production-mail-sender-aws,12
2025-10-22T00:00:00+03:00,528,production200-mail-sender-200,10
2025-10-22T00:00:00+03:00,2140,production-mail-sender-aws,10
2025-10-23T00:00:00+03:00,689,production100-mail-sender-104,10
2025-10-22T00:00:00+03:00,528,production-mail-sender-1,9
2025-10-23T00:00:00+03:00,2247,production-mail-sender-aws,9
2025-10-21T00:00:00+03:00,2143,production100-mail-sender-104,7
2025-10-22T00:00:00+03:00,549,production100-mail-sender-1,7
2025-10-22T00:00:00+03:00,527,production-mail-sender-aws,6
2025-10-23T00:00:00+03:00,2247,production100-mail-sender-110,6
2025-10-21T00:00:00+03:00,527,production-mail-sender-aws,5
2025-10-23T00:00:00+03:00,2143,production100-mail-sender-104,5
2025-10-21T00:00:00+03:00,722,production-mail-sender-1,4
2025-10-23T00:00:00+03:00,527,production-mail-sender-aws,2
2025-10-23T00:00:00+03:00,2140,production-mail-sender-aws,2
2025-10-21T00:00:00+03:00,689,production100-mail-sender-104,1
2025-10-22T00:00:00+03:00,10,production-mail-sender-1,1
2025-10-22T00:00:00+03:00,12,production100-mail-sender-1,1
2025-10-22T00:00:00+03:00,689,production100-mail-sender-104,1
2025-10-22T00:00:00+03:00,2142,production100-mail-sender-104,1
2025-10-22T00:00:00+03:00,2143,production100-mail-sender-104,1
2025-10-23T00:00:00+03:00,10,production-mail-sender-1,1
2025-10-23T00:00:00+03:00,12,production100-mail-sender-1,1
2025-10-23T00:00:00+03:00,2142,production100-mail-sender-104,1
2025-10-24T00:00:00+03:00,2,production100-mail-sender-108,34678
2025-10-24T00:00:00+03:00,2,production100-mail-sender-102,34553
2025-10-24T00:00:00+03:00,2,production100-mail-sender-105,34458
2025-10-24T00:00:00+03:00,2,production-mail-sender-4,34320
2025-10-24T00:00:00+03:00,2,production100-mail-sender-106,34317
2025-10-24T00:00:00+03:00,2,production100-mail-sender-1,34109
2025-10-24T00:00:00+03:00,2,production-mail-sender-3,34093
2025-10-24T00:00:00+03:00,2,production100-mail-sender-107,33915
2025-10-24T00:00:00+03:00,2,production100-mail-sender-103,33860
2025-10-24T00:00:00+03:00,2,production100-mail-sender-101,33669
2025-10-24T00:00:00+03:00,2,production-mail-sender-2,33571
2025-10-24T00:00:00+03:00,2,production-mail-sender-5,33547
2025-10-24T00:00:00+03:00,2,production100-mail-sender-112,33501
2025-10-24T00:00:00+03:00,2,production100-mail-sender-109,33499
2025-10-24T00:00:00+03:00,2,production100-mail-sender-104,33429
2025-10-24T00:00:00+03:00,2,production-mail-sender-1,33326
2025-10-24T00:00:00+03:00,2,production100-mail-sender-110,32804
2025-10-24T00:00:00+03:00,2,production100-mail-sender-113,32575
2025-10-24T00:00:00+03:00,2,production100-mail-sender-111,31354
2025-10-24T00:00:00+03:00,2,production200-mail-sender-200,30729
2025-10-27T00:00:00+03:00,2,production-mail-sender-1,28674
2025-10-27T00:00:00+03:00,2,production100-mail-sender-108,26907
2025-10-27T00:00:00+03:00,2,production100-mail-sender-104,27253
2025-10-27T00:00:00+03:00,2,production100-mail-sender-105,27164
2025-10-27T00:00:00+03:00,2,production100-mail-sender-102,26808
2025-10-27T00:00:00+03:00,2,production100-mail-sender-103,27197
2025-10-27T00:00:00+03:00,2,production100-mail-sender-113,26464
2025-10-27T00:00:00+03:00,2,production100-mail-sender-112,26311
2025-10-27T00:00:00+03:00,2,production-mail-sender-4,26560
2025-10-27T00:00:00+03:00,2,production-mail-sender-2,26560
2025-10-27T00:00:00+03:00,2,production-mail-sender-3,26582
2025-10-27T00:00:00+03:00,2,production-mail-sender-5,26331
2025-10-27T00:00:00+03:00,2,production100-mail-sender-110,26004
2025-10-27T00:00:00+03:00,2,production100-mail-sender-101,25463
2025-10-27T00:00:00+03:00,2,production100-mail-sender-107,25241
2025-10-27T00:00:00+03:00,2,production100-mail-sender-106,25452
2025-10-27T00:00:00+03:00,2,production100-mail-sender-109,25458
2025-10-27T00:00:00+03:00,2,production100-mail-sender-1,25338
2025-10-27T00:00:00+03:00,2,production200-mail-sender-200,24607
2025-10-27T00:00:00+03:00,2,production100-mail-sender-111,23974
2025-10-24T00:00:00+03:00,445,production-mail-sender-aws-23,14558
2025-10-24T00:00:00+03:00,445,production-mail-sender-aws-21,13317
2025-10-24T00:00:00+03:00,445,production-mail-sender-aws-22,13286
2025-10-25T00:00:00+03:00,2,production-mail-sender-2,13044
2025-10-25T00:00:00+03:00,2,production-mail-sender-5,13029
2025-10-25T00:00:00+03:00,2,production-mail-sender-4,13008
2025-10-25T00:00:00+03:00,2,production-mail-sender-1,12904
2025-10-25T00:00:00+03:00,2,production-mail-sender-3,12882
2025-10-25T00:00:00+03:00,2,production100-mail-sender-108,12817
2025-10-25T00:00:00+03:00,2,production100-mail-sender-105,12784
2025-10-25T00:00:00+03:00,2,production100-mail-sender-104,12779
2025-10-25T00:00:00+03:00,2,production100-mail-sender-101,12727
2025-10-25T00:00:00+03:00,2,production100-mail-sender-107,12718
2025-10-25T00:00:00+03:00,2,production100-mail-sender-106,12684
